Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos
27/06/2021;34;1248;6;0;7;1208;0;0;20;17;6;0;7;23;0;0;22;397;5;0;1;2;0;0;5;808;0;0;0;3;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;4;0;0;2;4;1;0;0;1;0;0;1;3;0;0;0;0;0;0;0;5;0;0;1;3;0;0;2;1;0;0;0;2;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5;2;0;0;3;6;0;0;9;628;0;0;7;384;1;0;5;130;2;0;4;68;3;0;0;28;0;0;0;2;0;0;0
26/06/2021;1255;11923;16;3;924;8247;0;0;304;3579;16;3;27;97;0;0;710;7880;13;2;5;28;0;0;473;2818;1;1;4;23;0;0;10;500;0;0;2;12;0;0;0;0;0;0;5;10;0;0;1;10;0;0;17;425;2;0;1;16;0;0;0;12;0;0;4;34;0;0;6;28;0;0;2;28;0;0;5;42;0;0;3;20;0;0;2;21;0;0;5;16;0;0;0;0;0;0;0;5;1;0;0;226;3;0;0;681;72;0;0;165;1433;0;1;68;6011;2;1;54;573;3;1;28;257;8;0;18;1051;3;0;10;2522;0;0;0
25/06/2021;10302;28973;17;4;4958;20067;1;0;5268;8829;16;4;76;77;0;0;3191;18202;13;4;235;86;0;0;2143;6021;2;0;569;188;0;0;448;893;1;0;30;264;0;0;97;28;0;0;26;473;0;0;45;213;0;0;1476;959;0;0;23;35;0;0;174;44;1;0;277;114;0;0;192;458;0;0;527;154;0;0;339;177;0;0;41;390;0;0;317;148;0;0;148;126;0;0;4;0;0;0;0;202;2;0;0;4362;16;0;0;2753;286;0;0;1400;5027;2;2;710;14121;3;0;379;1126;2;1;173;781;5;0;154;2062;3;1;169;5552;2;0;0
24/06/2021;9867;32511;21;2;5228;23128;0;1;4622;9300;21;1;17;83;0;0;2533;20389;17;1;237;92;0;0;2711;6067;0;0;335;206;0;0;386;1166;0;0;33;229;0;0;113;53;0;0;22;601;0;0;95;292;0;0;1442;1174;2;1;47;162;0;0;132;51;1;0;259;111;0;0;293;758;0;0;371;138;0;0;144;318;0;0;239;423;0;0;293;165;0;0;174;116;1;0;8;0;0;0;0;128;0;1;0;3952;13;1;0;2532;380;0;0;1544;6024;1;0;618;15627;1;0;439;1427;2;1;260;851;10;0;188;2199;4;1;206;5989;1;0;1
23/06/2021;8399;34458;8;1;4013;24807;1;0;4364;9597;7;1;22;54;0;0;3046;20368;8;0;229;70;0;0;1832;6692;0;0;24;143;0;0;265;1296;0;0;75;260;0;0;99;31;0;0;22;756;0;0;70;335;0;0;1109;1716;0;1;71;60;0;0;148;36;0;0;259;108;0;0;291;1157;0;0;288;126;0;0;143;378;0;0;46;636;0;0;339;134;0;0;42;156;0;0;1;0;1;0;0;59;0;0;0;3632;16;0;0;1846;287;0;0;1530;6347;1;0;487;16740;0;0;294;1594;3;0;176;677;1;1;134;2360;3;0;241;6436;0;0;0
22/06/2021;9812;36802;16;2;5099;26803;0;0;4687;9940;16;2;26;59;0;0;3101;20231;13;2;541;97;0;0;1804;6777;0;0;234;165;0;0;556;1144;0;0;32;586;0;0;102;34;0;0;35;971;0;0;159;495;0;0;274;3198;2;0;1264;406;0;0;225;227;0;0;252;108;0;0;74;816;0;0;328;241;0;0;471;391;1;0;34;649;0;0;295;115;0;0;23;145;0;0;14;0;0;0;0;78;1;0;0;3374;30;0;0;1502;424;0;0;2269;5756;2;0;1162;18744;2;0;543;1636;5;0;369;564;4;0;261;2608;1;2;254;7038;2;0;1
21/06/2021;12131;40477;15;0;8491;28686;1;0;3609;11734;13;0;31;57;1;0;3050;20799;7;0;509;270;1;0;1789;6686;1;0;897;234;0;0;1495;1176;0;0;115;485;0;0;104;77;0;0;261;1066;0;0;42;788;0;0;404;3144;4;0;249;1700;0;0;93;328;0;0;491;365;0;0;141;919;0;0;392;715;0;0;820;523;1;0;383;757;0;0;584;265;0;0;308;176;1;0;8;0;1;0;0;160;1;0;0;1891;19;2;0;1858;333;1;0;3056;5756;0;0;2051;19899;3;0;1444;2203;2;0;714;808;4;0;445;3148;1;0;512;8309;2;0;0
20/06/2021;35;1007;3;1;3;984;0;0;22;19;3;1;10;4;0;0;27;452;3;0;0;2;0;0;4;531;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;1;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;0;0;1;2;0;0;4;134;0;0;9;712;0;0;8;94;0;0;5;28;1;0;2;35;2;1;1;1;0;0;0
19/06/2021;3123;11493;3;3;856;11169;0;0;2233;262;3;3;34;62;0;0;2220;4412;2;3;12;209;0;0;558;2158;0;0;7;13;0;0;9;1194;0;0;4;14;0;0;2;1;0;0;4;19;0;0;6;377;0;0;195;92;1;0;31;465;0;0;3;9;0;0;3;21;0;0;7;22;0;0;13;1438;0;0;18;1004;0;0;4;20;0;0;2;19;0;0;4;6;0;0;21;0;0;0;0;69;1;0;0;1624;7;0;0;253;71;1;0;351;1317;0;0;236;7736;0;0;268;1791;0;1;140;334;1;1;63;210;1;1;119;26;0;0;0
18/06/2021;13324;34541;5;1;2602;29870;0;0;10689;4645;5;1;33;26;0;0;5379;16266;4;1;231;617;0;0;1640;6269;0;0;208;310;0;0;713;952;1;0;233;174;0;0;297;145;0;0;353;556;0;0;182;671;0;0;430;2916;0;0;617;1046;0;0;212;77;0;0;510;97;0;0;298;469;0;0;591;1544;0;0;489;1591;0;0;328;339;0;0;580;390;0;0;18;112;0;0;15;0;0;0;0;140;0;0;0;9831;20;0;0;875;431;0;0;940;2734;0;0;701;12755;2;0;398;13813;2;0;204;953;0;0;115;1233;1;1;119;2602;0;0;1
17/06/2021;3222;41329;11;3;336;32646;1;0;2862;8650;10;3;24;33;0;0;1970;19403;7;3;44;742;0;0;256;6231;1;0;28;387;0;0;27;1286;0;0;180;173;0;0;13;358;0;0;143;689;0;0;25;841;0;0;55;3190;2;0;45;1355;1;0;57;332;0;0;26;242;0;0;23;856;0;0;28;1773;0;0;27;1705;0;0;33;518;0;0;205;1084;0;0;30;162;0;0;9;0;0;0;0;101;0;0;0;2114;13;0;0;136;1185;0;0;204;4892;1;0;220;14577;3;2;156;15706;4;0;74;984;1;0;67;1185;0;1;150;2787;2;0;0
16/06/2021;15140;38280;10;3;3347;34181;0;0;11770;4073;9;3;23;26;1;0;6501;17021;8;3;609;681;0;0;2372;6000;1;0;210;309;0;0;408;1681;0;0;377;161;0;0;101;703;0;0;218;636;0;0;202;634;0;0;453;2952;1;0;637;1005;0;0;195;66;0;0;338;96;0;0;344;1163;0;0;596;1556;0;0;372;1516;0;0;424;426;0;0;714;1526;0;0;44;143;0;0;30;0;0;0;0;234;0;0;0;10508;14;1;0;1028;77;0;0;1590;1683;1;0;640;15270;0;0;495;16135;1;0;264;1103;6;3;212;1196;0;0;168;2802;1;0;0
15/06/2021;14943;40023;5;1;3514;36226;0;0;11402;3784;5;1;27;13;0;0;6032;17601;4;1;441;901;0;0;2347;5415;1;0;251;888;0;0;409;1797;0;0;258;79;0;0;111;737;0;0;257;679;0;0;404;379;0;0;481;3094;0;0;657;953;0;0;653;124;0;0;334;60;0;0;315;746;0;0;633;1726;0;0;348;2035;0;0;351;1204;0;0;532;1491;0;0;109;112;0;0;22;1;0;0;0;114;1;0;0;10613;30;0;0;508;140;0;0;1194;1180;0;0;1224;14416;0;0;840;19074;0;0;258;1359;2;1;139;1178;1;0;51;2644;2;0;1
14/06/2021;13741;43925;5;3;2868;39837;0;0;10859;4073;5;3;14;15;0;0;5785;17891;5;2;283;1066;0;0;2204;6013;0;0;257;933;0;0;417;2037;0;0;248;77;0;0;111;688;0;0;257;663;0;0;209;642;0;0;494;2921;0;0;663;1462;0;0;211;659;0;0;530;1772;0;0;85;745;0;0;568;1610;0;0;375;1904;0;1;336;1221;0;0;499;1533;0;0;202;84;0;0;11;0;1;0;0;42;0;0;0;9872;10;0;0;2185;75;0;0;594;1050;0;1;342;7615;1;0;274;24498;1;0;154;5766;2;0;110;2084;1;2;168;2825;0;0;1
13/06/2021;430;677;8;1;406;659;1;0;20;16;7;1;4;2;0;0;132;313;6;0;1;2;0;0;285;355;0;0;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;7;1;0;0;129;3;0;0;98;5;0;0;56;8;1;0;111;639;2;1;19;12;2;0;9;8;2;0;1;1;0;0;0
12/06/2021;3722;19511;6;1;570;13789;0;0;3139;5706;6;1;13;16;0;0;2448;5398;5;1;6;616;0;0;625;2168;0;0;4;18;0;0;23;2374;0;0;13;518;0;0;4;15;0;0;9;492;0;0;14;235;0;0;37;1700;1;0;314;466;0;0;7;41;0;0;5;18;0;0;115;33;0;0;15;1674;0;0;15;1398;0;0;34;1569;0;0;6;32;0;0;28;746;0;0;0;0;0;0;0;39;0;0;0;2735;1;0;0;314;26;0;0;233;222;0;0;122;2004;1;0;114;6794;1;0;79;3983;2;1;49;2311;1;0;37;4169;1;0;1
11/06/2021;6283;34048;4;1;846;28266;0;0;5416;5770;4;1;21;12;0;0;2108;13289;3;1;26;578;0;0;1076;5511;0;0;80;800;0;0;97;1640;1;0;86;471;0;0;78;706;0;0;168;684;0;0;207;579;0;0;75;2321;0;0;576;1000;0;0;186;515;0;0;217;361;0;0;256;368;0;0;153;1140;0;0;159;1059;0;0;184;911;0;0;281;1366;0;0;230;749;0;0;40;0;1;0;0;189;1;0;0;3731;7;0;0;609;64;0;0;543;653;0;0;378;4540;1;0;287;16443;0;0;234;6068;1;1;131;2653;1;0;181;3618;1;0;0
10/06/2021;13473;31072;6;2;995;27431;0;0;12449;3505;6;2;29;136;0;0;4806;11733;6;1;244;382;0;0;1589;5337;0;1;249;670;0;0;807;1233;0;0;254;401;0;0;88;701;0;0;374;638;0;0;413;544;0;0;757;1853;0;0;510;887;0;0;251;514;0;0;341;377;0;0;311;646;0;0;690;1140;0;0;620;1114;0;0;525;840;0;0;365;1341;0;0;271;721;0;0;8;0;0;0;0;35;1;0;0;10482;13;0;0;490;71;0;0;757;521;0;1;481;2634;1;0;370;11315;0;0;338;9978;4;0;200;4700;1;1;320;1838;0;0;1
09/06/2021;42513;6360;6;2;30983;2020;1;0;11500;4332;5;2;30;8;0;0;20292;1900;3;2;749;89;0;0;6868;1086;1;0;695;91;0;0;1163;684;0;0;298;125;0;0;156;50;0;0;538;150;0;0;483;128;0;0;2177;411;2;0;1891;325;0;0;448;86;0;0;436;147;0;0;1282;85;0;0;1872;104;0;0;943;327;0;0;1216;67;0;0;651;377;0;0;346;127;0;0;10;0;0;0;0;88;0;0;0;7588;12;0;0;15276;96;0;0;14808;646;0;0;1654;1238;0;0;1183;1355;0;0;840;1129;3;0;501;709;3;2;574;1174;0;0;1
08/06/2021;34371;3666;10;2;32822;1963;0;0;1506;1630;10;2;43;73;0;0;15487;1489;8;1;576;26;0;0;6547;170;1;0;527;39;0;0;460;434;0;0;417;102;0;0;53;65;0;0;460;19;0;0;439;66;0;0;1914;125;0;1;1284;195;0;0;558;26;0;0;979;36;0;0;606;20;0;0;1335;20;0;0;803;260;0;0;756;36;1;0;883;401;0;0;264;137;0;0;23;0;0;0;0;2;0;0;0;419;4;0;0;16506;48;0;0;14402;167;5;0;1396;154;0;0;805;720;0;0;484;773;1;1;218;694;3;0;139;1106;1;1;0
07/06/2021;35563;4874;2;0;33614;2030;0;0;1918;2831;2;0;31;13;0;0;15628;2112;0;0;608;75;0;0;6197;226;1;0;712;77;0;0;537;366;0;0;415;86;0;0;338;90;0;0;494;55;0;0;453;89;0;0;1951;276;0;0;1332;271;0;0;596;46;0;0;863;30;0;0;651;33;1;0;1309;22;0;0;1059;385;0;0;843;110;0;0;1149;380;0;0;391;144;0;0;38;0;0;0;0;10;0;0;0;227;2;0;0;14680;114;0;0;15823;443;0;0;2312;400;0;0;1356;523;1;0;724;1258;1;0;330;825;0;0;98;1308;0;0;2
06/06/2021;981;24;9;3;938;9;0;0;26;15;9;3;17;0;0;0;302;15;8;2;2;1;0;0;634;2;1;0;3;0;0;0;4;1;0;0;2;0;0;0;1;0;0;0;3;0;0;0;3;0;0;1;4;2;0;0;2;0;0;0;4;0;0;0;3;0;0;0;3;2;0;0;4;0;0;0;1;0;0;0;3;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;404;0;0;1;485;3;1;0;36;7;1;1;35;3;1;1;10;2;4;0;7;8;2;0;1;1;0;0;0
05/06/2021;12174;2649;5;0;11329;74;0;0;809;2567;5;0;36;8;0;0;4512;2334;5;0;239;4;0;0;2243;85;0;0;39;1;0;0;832;10;0;0;220;7;0;0;16;0;0;0;28;2;0;0;479;0;0;0;429;8;0;0;469;167;0;0;38;1;0;0;35;3;0;0;189;9;0;0;1422;5;0;0;611;9;0;0;258;2;0;0;33;0;0;0;81;2;0;0;1;0;0;0;0;2;0;0;0;54;3;0;0;2409;8;0;0;8470;31;1;0;652;35;0;0;290;36;1;0;145;25;1;0;66;50;1;0;86;2460;1;0;0
04/06/2021;33898;10120;7;2;30279;537;0;0;3589;9569;7;2;30;14;0;0;12096;3397;5;2;741;213;0;0;6128;1345;1;0;755;178;0;0;1549;650;0;0;482;220;1;0;310;149;0;0;768;236;0;0;630;222;0;0;2342;472;0;0;1467;565;0;0;555;149;0;0;715;317;0;0;601;25;0;0;1196;690;0;0;1315;486;0;0;809;252;0;0;1033;370;0;0;382;183;0;0;25;0;1;0;0;2;0;0;0;150;6;1;0;7016;140;0;0;21317;376;2;0;2572;346;1;0;1327;290;1;0;686;130;1;2;380;1593;1;0;446;7237;0;0;0
03/06/2021;34102;10485;6;1;31026;403;0;0;3053;10076;6;1;23;6;0;0;12820;3501;4;0;1128;218;0;0;5885;1351;0;0;801;265;0;0;1440;606;0;0;524;172;0;0;295;141;0;1;706;215;0;0;498;220;1;0;2047;461;1;0;890;567;0;0;535;145;0;0;795;315;0;0;690;425;0;0;1216;509;0;0;1539;578;0;0;818;255;0;0;1164;395;0;0;287;145;0;0;25;1;0;0;0;2;0;0;0;93;2;0;0;4947;45;1;1;22807;264;0;0;3622;544;0;0;1334;152;1;0;545;116;2;0;319;1620;1;0;431;7741;1;0;1
02/06/2021;34325;10841;9;0;31595;379;0;0;2710;10446;9;0;20;16;0;0;12723;4041;3;0;932;238;0;0;5388;1352;2;0;665;242;0;0;1692;514;0;0;468;189;0;0;327;135;0;0;848;209;0;0;717;246;0;0;2172;435;2;0;1196;562;0;0;521;150;0;0;841;302;0;0;1122;308;0;0;1138;528;1;0;1469;520;0;0;784;277;0;0;901;437;0;0;375;156;1;0;46;0;0;0;0;3;0;0;0;88;2;0;0;2745;52;0;0;24521;324;0;0;4279;835;0;0;1574;294;1;0;576;185;3;0;279;1343;4;0;259;7805;1;0;1
01/06/2021;35378;10643;11;1;32120;542;0;0;3242;10093;11;1;16;8;0;0;12794;4254;7;0;1255;252;0;0;5488;1280;2;1;844;238;0;0;1624;424;0;0;497;191;0;0;318;122;0;0;877;208;0;0;766;208;0;0;2294;474;2;0;1269;507;0;0;514;127;0;0;998;287;0;0;643;263;0;0;1343;448;0;0;1440;529;0;0;779;260;0;0;1072;397;0;0;498;174;0;0;65;0;0;0;0;1;0;0;0;89;5;0;0;2291;55;1;0;24170;457;2;0;5322;1068;0;1;2183;220;3;0;617;201;1;0;367;642;2;0;338;7992;2;0;2
31/05/2021;35740;10692;7;0;32219;1051;0;0;3505;9634;7;0;16;7;0;0;12685;4062;4;0;1032;177;0;0;5333;1312;0;0;829;344;0;0;1780;508;0;0;568;204;0;0;318;140;0;0;1077;215;0;0;709;230;0;0;2313;536;0;0;957;567;0;0;522;171;0;0;1038;283;0;0;999;300;0;0;1368;281;3;0;1333;509;0;0;955;259;0;0;1237;411;0;0;578;182;0;0;110;2;1;0;0;0;0;0;0;64;2;0;0;1526;122;0;0;16496;566;0;0;7149;700;1;0;6920;579;1;0;2198;352;1;0;989;272;0;0;395;8093;4;0;3
30/05/2021;1273;161;3;1;1245;133;0;0;17;20;3;1;11;8;0;0;401;114;2;1;1;1;0;0;833;36;1;0;3;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;6;1;0;0;1;2;0;0;3;0;0;0;0;2;0;0;6;0;0;0;3;3;0;0;1;1;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;3;4;0;0;663;13;0;0;401;10;0;0;124;45;0;0;62;64;1;1;16;17;2;0;0;6;0;0;0
29/05/2021;11803;13279;6;2;8634;153;0;0;3157;13121;6;2;12;5;0;0;5391;10364;6;2;61;411;0;0;2852;438;0;0;18;7;0;0;884;340;0;0;24;485;0;0;3;5;0;0;11;14;0;0;17;369;0;0;501;330;0;0;22;8;0;0;11;5;0;0;43;13;0;0;816;54;0;0;252;19;0;0;783;280;0;0;38;97;0;0;34;24;0;0;26;16;0;0;16;1;0;0;0;1;0;0;0;52;3;0;0;677;20;0;0;2473;85;0;0;6774;114;0;0;866;84;0;0;448;59;3;2;300;3518;2;0;211;9396;1;0;0
28/05/2021;32348;4915;5;1;21214;2456;0;0;11116;2421;5;1;18;38;0;0;15812;2489;5;1;393;54;0;0;6720;1220;0;0;322;35;0;0;1027;175;0;0;361;77;0;0;113;15;0;0;451;18;0;0;193;23;0;0;472;83;0;0;410;28;0;0;350;167;0;0;751;17;0;0;1049;23;0;0;873;101;0;0;947;223;0;0;594;49;0;0;1096;87;0;0;163;28;0;0;254;0;0;0;0;0;0;0;0;166;7;0;0;2711;294;0;0;8897;642;1;0;16299;505;0;0;1982;998;1;0;1212;1247;0;1;640;475;3;0;439;747;0;0;2
27/05/2021;35557;4070;7;0;24251;2663;0;0;11294;1397;7;0;12;10;0;0;17919;1886;6;0;360;22;0;0;6805;1263;0;0;282;22;0;0;1170;84;0;0;171;29;0;0;68;3;0;0;685;26;0;0;122;7;0;0;724;189;1;0;1271;75;0;0;365;41;0;0;1087;82;0;0;1160;51;0;0;974;112;0;0;682;61;0;0;130;28;0;0;1267;48;0;0;95;37;0;0;224;0;0;0;0;0;0;0;0;142;9;0;0;2635;233;0;0;10019;508;0;0;17772;541;0;0;2328;1173;2;0;1304;1260;2;0;764;190;3;0;593;156;0;0;0
26/05/2021;35273;3272;9;1;25934;2003;0;0;9270;1259;9;1;69;10;0;0;17327;1365;6;1;371;18;0;0;7406;1284;0;0;86;11;0;0;1258;100;0;0;239;56;0;0;309;3;0;0;863;14;0;0;44;8;0;0;1003;120;0;0;527;10;2;0;192;3;0;0;592;65;0;0;1600;24;1;0;1222;118;0;0;391;17;0;0;775;10;0;0;607;10;0;0;363;36;0;0;98;0;0;0;0;0;0;0;0;130;7;0;0;2248;52;0;0;10007;195;1;0;18728;218;1;0;2161;849;0;0;992;1379;5;1;593;352;2;0;413;220;0;0;1
25/05/2021;35318;3766;10;0;28419;2593;0;0;6861;1165;10;0;38;8;0;0;17200;1247;8;0;331;56;0;0;7104;1423;1;0;122;7;0;0;1228;192;0;0;512;53;0;0;320;3;0;0;688;33;0;0;360;23;0;0;2303;530;0;0;106;11;0;0;542;87;0;0;430;8;0;0;925;27;0;0;737;10;0;0;642;15;0;0;437;15;1;0;714;14;0;0;501;12;0;0;116;0;0;0;0;0;0;0;0;96;0;0;0;1811;53;0;0;8637;178;0;0;20771;187;1;0;2217;833;3;0;901;1934;1;0;527;435;3;0;357;145;2;0;2
24/05/2021;37063;4727;6;3;29511;3342;0;1;7543;1381;6;2;9;4;0;0;17282;1510;6;2;90;41;0;0;6502;1449;0;0;137;8;0;0;1125;202;0;0;314;58;0;0;161;5;0;0;407;111;0;0;575;48;0;0;2248;683;0;0;2522;126;0;0;648;102;0;0;526;19;0;0;1769;61;0;0;706;8;0;0;155;173;0;0;737;34;0;0;766;68;0;0;318;17;0;1;79;0;0;0;0;0;1;0;0;74;2;0;0;1684;156;0;0;8136;358;1;0;21799;339;3;2;2621;751;0;0;1132;1675;1;1;688;969;0;0;929;476;1;0;0
23/05/2021;1039;543;2;0;1018;523;0;0;15;15;2;0;6;5;0;0;464;141;2;0;1;2;0;0;553;384;0;0;1;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;4;2;0;0;0;4;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;148;35;0;0;742;16;0;0;91;111;0;0;31;302;0;0;25;61;2;0;1;0;0;0;0
22/05/2021;12262;2522;5;0;12000;2405;0;0;252;114;5;0;10;3;0;0;4673;418;5;0;233;161;0;0;2277;1183;0;0;12;3;0;0;1266;14;0;0;13;3;0;0;1;0;0;0;18;8;0;0;405;7;0;0;95;498;0;0;442;159;0;0;11;2;0;0;21;2;0;0;20;7;0;0;1610;20;0;0;1117;26;0;0;23;3;0;0;17;4;0;0;8;4;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;49;30;0;0;1454;102;0;0;8248;91;1;0;1851;476;1;0;373;1305;2;0;237;456;1;0;43;62;0;0;1
21/05/2021;42971;6616;6;2;31709;4262;0;0;11236;2352;6;2;26;2;0;0;18865;2180;4;1;813;22;0;0;7494;2444;0;1;528;42;0;0;1347;40;0;0;588;29;0;0;284;9;0;0;798;38;0;0;902;44;0;0;3441;104;0;0;1544;674;0;0;218;559;0;0;246;10;0;0;771;46;1;0;2141;38;0;0;1858;103;1;0;489;34;0;0;429;161;0;0;214;39;0;0;1;1;0;0;0;0;0;0;0;79;6;0;0;2962;174;0;0;6903;631;0;0;14245;1192;2;2;15251;1919;0;0;1357;1654;2;0;858;825;2;0;1315;215;0;0;0
20/05/2021;41401;6609;12;0;35024;4270;3;0;6338;2338;9;0;39;1;0;0;18930;2172;7;0;800;43;0;0;6898;2331;2;0;406;101;0;0;1157;55;0;0;247;73;0;0;307;17;0;0;730;50;0;0;758;112;1;0;3133;150;1;0;1491;718;0;0;336;428;0;0;218;16;0;0;920;56;0;0;1836;51;0;0;1646;93;1;0;485;56;0;0;1007;36;0;0;95;49;0;0;3;0;0;0;0;0;0;0;0;14;1;0;0;1431;236;3;0;5591;742;2;0;15751;1075;2;0;16852;1627;3;0;1175;1352;0;0;431;1085;2;0;156;491;0;0;0
19/05/2021;37626;6499;7;0;36472;4495;2;0;1097;2002;5;0;57;2;0;0;16089;2401;2;0;688;25;1;0;6802;2265;3;0;309;19;0;0;1350;29;0;0;65;24;0;0;657;17;0;0;651;23;0;0;618;39;0;0;2989;142;0;0;1084;702;0;0;64;541;0;0;57;9;0;0;1170;16;0;0;1760;75;1;0;1445;63;0;0;340;24;0;0;1414;35;0;0;74;50;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;73;220;0;0;1819;611;1;0;16514;887;0;0;17411;1666;1;0;1223;1484;0;0;399;1310;4;0;179;321;1;0;0
18/05/2021;44600;7396;3;1;38960;5305;0;0;5613;2087;2;1;27;4;1;0;20219;2771;1;1;1030;58;0;0;6883;2320;0;0;992;94;0;0;1499;25;1;0;74;33;1;0;690;10;0;0;740;39;0;0;371;335;0;0;3141;121;0;0;1144;662;0;0;76;562;0;0;61;23;0;0;791;42;0;0;2061;50;0;0;1925;83;0;0;1251;43;0;0;1449;65;0;0;203;60;0;0;0;2;0;0;0;0;0;0;0;16;4;0;0;215;292;0;0;1824;737;0;0;16327;827;0;0;21317;1585;0;1;2272;2199;1;0;896;1535;2;0;1730;217;0;0;0
17/05/2021;48398;5092;5;0;42727;2950;0;0;5660;2135;5;0;11;7;0;0;19996;1967;4;0;1248;44;0;0;7433;1756;0;0;1009;51;0;0;1721;42;0;0;55;12;0;0;677;25;0;0;713;158;0;0;721;79;1;0;3310;225;0;0;1618;144;0;0;599;43;0;0;1897;92;0;0;794;70;0;0;1752;98;0;0;1996;57;0;0;1342;31;0;0;1473;196;0;0;41;2;0;0;3;0;0;0;0;0;0;0;0;11;2;0;0;89;313;1;0;1695;808;0;0;9190;812;1;0;27934;990;2;0;7641;1002;0;0;1565;926;1;0;272;239;0;0;1
